TransactionID,AccountID,TransactionDate,TransactionAmount,TransactionType,TransactionChannel,ProductID,Status
4683,146,2020-11-03,887.5,Debit,Mobile,1025,Success
4684,50,2024-11-18,-1528.16,Credit,Mobile,1019,Success
4685,190,2023-05-30,1599.82,Debit,Mobile,1014,Success
4686,79,2024-04-23,-4901.05,Credit,Web,1014,Success
4687,153,2023-01-07,2707.57,Debit,ATM,1023,Success
4688,151,2025-11-28,423.3,Debit,ATM,1012,Success
4689,162,2023-09-25,4118.31,Debit,Mobile,1007,Success
4690,68,2021-05-12,1698.98,Debit,Mobile,1017,Success
4691,12,2023-01-25,714.42,Debit,ATM,1006,Success
4692,164,2023-08-07,926.47,Debit,ATM,1014,Success
4693,62,2020-11-19,-1798.65,Credit,Mobile,1006,Success
4694,72,2024-08-26,-634.03,Credit,Mobile,1015,Success
4695,187,2022-09-01,-3036.12,Credit,Mobile,1025,Success
4696,188,2020-10-06,2294.44,Debit,Mobile,1006,Success
4697,103,2024-09-20,837.37,Debit,Mobile,1026,Success
4698,171,2021-11-18,-2145.07,Credit,Web,1022,Success
4699,147,2023-11-18,2744.2,Debit,ATM,1016,Success
4700,142,2020-11-19,-2928.64,Credit,Mobile,1004,Success
4701,187,2020-12-21,211.29,Debit,ATM,1023,Success
4702,9,2022-09-04,2204.8,Debit,Mobile,1025,Success
4703,191,2025-11-27,771.16,Debit,Web,1009,Success
4704,111,2025-11-30,-824.92,Credit,Mobile,1005,Success
4705,135,2020-12-18,4066.09,Debit,Mobile,1015,Success
4706,178,2023-01-13,1158.17,Debit,Mobile,1001,Success
4707,188,2025-09-27,4691.16,Debit,ATM,1001,Failed
4708,14,2021-07-21,-2828.89,Credit,Mobile,1006,Success
4709,26,2023-10-05,-2760.28,Credit,ATM,1000,Success
4710,102,2024-04-14,3964.38,Debit,Mobile,1020,Success
4711,190,2020-02-04,-2060.91,Credit,ATM,1018,Success
4712,41,2023-07-10,-1868.21,Credit,Mobile,1018,Success
4713,100,2022-09-12,-3544.24,Credit,Web,1018,Success
4714,62,2023-11-18,-2976.45,Credit,Mobile,1007,Success
4715,121,2020-12-02,-1991.2,Credit,Mobile,1024,Success
4716,10,2020-07-06,-380.29,Credit,Web,1005,Success
4717,92,2024-12-30,-4104.34,Credit,Web,1024,Success
4718,68,2020-10-07,2273.51,Debit,Mobile,1013,Failed
4719,86,2023-04-16,3814.54,Debit,ATM,1008,Success
4720,106,2024-03-11,861.47,Debit,Mobile,1014,Success
4721,99,2023-04-14,2161.63,Debit,Web,1011,Success
4722,172,2024-06-26,3707.99,Debit,Web,1012,Success
4723,129,2022-07-11,-458.72,Credit,Mobile,1024,Success
4724,81,2021-11-15,-681.89,Credit,Mobile,1016,Success
4725,59,2022-05-02,2969.26,Debit,Mobile,1004,Success
4726,30,2022-01-20,164.93,Debit,Web,1004,Success
4727,35,2025-04-20,2149.01,Debit,Mobile,1021,Success
4728,119,2022-11-28,1074.41,Debit,Mobile,1008,Success
4729,100,2021-06-04,-4586.31,Credit,Mobile,1023,Success
4730,75,2024-02-07,-4977.69,Credit,Mobile,1000,Success
4731,21,2025-01-22,4741.8,Debit,Mobile,1018,Success
4732,143,2024-08-20,-4228.88,Credit,Mobile,1006,Success
4733,115,2022-05-15,-2314.28,Credit,Web,1005,Success
4734,140,2020-12-13,2768.31,Debit,ATM,1013,Success
4735,182,2020-03-18,4843.47,Debit,Web,1018,Success
4736,171,2025-07-06,-531.21,Credit,Mobile,1021,Success
4737,128,2022-07-18,518.46,Debit,ATM,1005,Success
4738,131,2022-09-07,3297.77,Debit,Mobile,1022,Success
4739,76,2024-01-23,-1805.36,Credit,ATM,1010,Success
4740,191,2021-07-16,3281.76,Debit,Web,1022,Success
4741,54,2020-11-27,4550.4,Debit,ATM,1000,Success
4742,1,2024-02-26,-1176.76,Credit,Mobile,1006,Success
4743,84,2021-09-13,-1903.4,Credit,Mobile,1008,Success
4744,27,2020-12-25,1076.98,Debit,Web,1024,Success
4745,134,2024-01-21,-3171.72,Credit,Web,1011,Success
4746,1,2025-01-23,2648.64,Debit,ATM,1017,Success
4747,10,2022-02-10,1600.97,Debit,Mobile,1004,Success
4748,85,2024-10-11,4030.62,Debit,Web,1002,Success
4749,60,2020-02-02,-2396.82,Credit,Web,1018,Success
4750,160,2022-04-24,1890.67,Debit,Web,1005,Success
4751,23,2020-11-23,-1843.34,Credit,Mobile,1024,Success
4752,71,2022-06-27,3369.18,Debit,Web,1024,Success
4753,21,2021-11-17,-3066.02,Credit,Mobile,1018,Success
4754,153,2025-10-31,852.97,Debit,Mobile,1010,Success
4755,167,2023-11-26,251.53,Debit,ATM,1019,Success
4756,178,2024-05-27,4100.15,Debit,Mobile,1003,Success
4757,55,2021-07-04,208.02,Debit,ATM,1024,Success
4758,121,2020-08-12,795.17,Debit,Web,1025,Success
4759,129,2023-04-29,792.19,Debit,ATM,1002,Success
4760,94,2023-12-29,-1136.29,Credit,Mobile,1002,Success
4761,75,2024-11-21,2746.94,Debit,Web,1005,Success
4762,121,2021-07-11,2201.7,Debit,ATM,1011,Success
4763,106,2025-08-24,-2863.93,Credit,Mobile,1016,Success
4764,127,2025-02-04,-770.41,Credit,Mobile,1024,Success
4765,80,2022-12-04,-3090.46,Credit,Mobile,1006,Success
4766,188,2025-08-26,4941.8,Debit,Mobile,1009,Success
4767,41,2024-06-21,-1232.92,Credit,Mobile,1010,Success
4768,157,2025-06-20,3953.87,Debit,Web,1002,Success
4769,132,2022-04-05,-4514.56,Credit,Mobile,1010,Success
4770,150,2025-02-14,-1963.22,Credit,Web,1007,Success
4771,67,2025-02-21,4186.03,Debit,Web,1016,Success
4772,173,2024-07-05,1018.04,Debit,ATM,1010,Success
4773,190,2020-07-20,-551.3,Credit,ATM,1019,Success
4774,147,2024-02-11,4951.92,Debit,Web,1008,Success
4775,13,2022-04-12,1956.08,Debit,Mobile,1006,Success
4776,172,2022-08-26,-1666.72,Credit,Mobile,1014,Success
4777,121,2023-02-07,2220.34,Debit,Web,1003,Success
4778,38,2022-12-25,4507.77,Debit,Mobile,1012,Success
4779,187,2023-01-15,-2359.86,Credit,ATM,1003,Success
4780,84,2025-03-22,-492.82,Credit,Mobile,1001,Success
4781,67,2021-03-01,2173.24,Debit,Mobile,1008,Success
4782,172,2025-11-26,3022.42,Debit,Web,1013,Success
4783,123,2021-12-14,-2191.16,Credit,Mobile,1007,Success
4784,164,2023-07-20,4927.49,Debit,Web,1016,Success
4785,137,2024-06-15,4368.97,Debit,Mobile,1000,Success
4786,102,2024-08-11,-2355.82,Credit,Mobile,1002,Success
4787,139,2021-08-11,1567.33,Debit,Mobile,1009,Success
4788,182,2023-05-24,2959.62,Debit,ATM,1010,Success
4789,165,2020-09-13,192.98,Debit,Web,1003,Success
4790,35,2022-07-08,671.56,Debit,ATM,1012,Success
4791,15,2024-12-06,-2249.95,Credit,Web,1008,Success
4792,177,2023-05-05,3918.84,Debit,Mobile,1013,Success
4793,111,2020-10-25,-1496.39,Credit,Mobile,1004,Success
4794,180,2021-01-19,4117.87,Debit,ATM,1007,Success
4795,68,2025-10-22,-4215.64,Credit,Web,1021,Success
4796,58,2025-05-26,-88.1,Credit,Mobile,1001,Success
4797,179,2020-10-31,4172.39,Debit,Web,1019,Success
4798,160,2025-07-13,-4537.81,Credit,Web,1010,Success
4799,23,2023-11-29,4889.83,Debit,Web,1001,Success
4800,108,2024-10-23,-1879.85,Credit,Web,1003,Success
4801,85,2024-06-05,3326.04,Debit,Mobile,1012,Success
4802,35,2024-11-09,1055.73,Debit,Mobile,1013,Success
4803,138,2020-10-07,-3878.38,Credit,Mobile,1013,Success
4804,20,2022-09-08,-2571.36,Credit,Mobile,1019,Success
4805,46,2022-09-29,-1771.64,Credit,Mobile,1000,Success
4806,5,2022-02-01,971.98,Debit,Web,1019,Success
4807,132,2021-08-06,2153.79,Debit,Mobile,1005,Success
4808,77,2023-10-07,-72.53,Credit,Mobile,1014,Success
4809,153,2025-02-09,-1570.57,Credit,Web,1001,Success
4810,141,2023-08-16,1267.68,Debit,Mobile,1002,Success
4811,59,2021-05-18,2280.89,Debit,Web,1025,Success
4812,13,2025-12-02,2721.58,Debit,Mobile,1003,Success
4813,170,2025-09-19,301.72,Debit,Mobile,1005,Success
4814,22,2022-03-10,2731.7,Debit,Mobile,1004,Success
4815,173,2023-10-22,3638.76,Debit,Mobile,1015,Success
4816,69,2022-12-06,-248.54,Credit,Mobile,1008,Failed
4817,61,2025-01-10,4778.14,Debit,ATM,1005,Success
4818,89,2021-05-22,3844.58,Debit,Mobile,1023,Success
4819,29,2025-07-05,2937.91,Debit,ATM,1000,Success
4820,43,2022-05-25,-686.89,Credit,Mobile,1014,Success
4821,129,2021-12-31,2416.19,Debit,Web,1008,Success
4822,75,2024-10-11,2443.28,Debit,Web,1019,Success
4823,50,2025-10-11,-173.98,Credit,Mobile,1004,Success
4824,192,2024-03-14,-3637.04,Credit,Mobile,1015,Success
4825,31,2020-03-28,-4454.77,Credit,Mobile,1005,Success
4826,122,2023-02-07,302.23,Debit,ATM,1007,Success
4827,162,2025-08-11,-3800.81,Credit,Mobile,1008,Success
4828,112,2020-12-15,-2194.29,Credit,ATM,1011,Failed
4829,19,2024-09-23,-179.33,Credit,ATM,1021,Success
4830,34,2020-04-18,-502.67,Credit,Web,1026,Success
4831,61,2020-01-12,339.03,Debit,Web,1006,Success
4832,176,2024-10-20,4103.54,Debit,Mobile,1020,Success
4833,152,2020-04-22,2779.33,Debit,ATM,1022,Success
4834,192,2024-08-27,-1951.34,Credit,Mobile,1025,Success
4835,159,2020-05-09,2276.13,Debit,Web,1000,Success
4836,128,2024-07-09,1473.49,Debit,Mobile,1021,Success
4837,69,2022-09-22,266.63,Debit,ATM,1016,Success
4838,180,2023-04-01,1053.03,Debit,Mobile,1015,Success
4839,126,2021-10-21,1510.71,Debit,Mobile,1003,Success
4840,62,2025-11-30,459.22,Debit,Mobile,1025,Success
4841,175,2022-11-18,1745.32,Debit,Web,1025,Success
4842,88,2024-10-09,-2856.48,Credit,Mobile,1001,Success
4843,165,2024-04-13,-3177.42,Credit,Mobile,1009,Success
4844,144,2025-12-21,-655.18,Credit,Web,1013,Success
4845,97,2023-08-15,2754.51,Debit,ATM,1008,Success
4846,146,2025-01-03,3949.54,Debit,Mobile,1008,Success
4847,193,2021-04-07,429.1,Debit,Mobile,1026,Success
4848,169,2020-09-30,-40.45,Credit,Web,1022,Success
4849,165,2023-12-02,2894.04,Debit,Web,1026,Success
4850,134,2022-09-02,-4034.93,Credit,Web,1011,Success
4851,134,2022-01-29,-3568.73,Credit,Web,1007,Success
4852,113,2023-01-28,3910.61,Debit,ATM,1005,Success
4853,160,2020-12-31,4537.55,Debit,Web,1017,Success
4854,107,2020-02-16,2739.87,Debit,Mobile,1000,Success
4855,125,2023-04-30,2414.11,Debit,ATM,1019,Success
4856,33,2022-02-16,3371.22,Debit,Mobile,1010,Success
4857,143,2023-11-20,1907.17,Debit,Mobile,1024,Success
4858,150,2020-08-13,2436.35,Debit,Mobile,1009,Success
4859,135,2023-02-10,-3795.07,Credit,Mobile,1004,Success
4860,91,2021-03-15,2047.6,Debit,ATM,1019,Success
4861,80,2025-01-31,-924.65,Credit,Mobile,1009,Success
4862,30,2022-12-09,-3148.42,Credit,Mobile,1007,Success
4863,34,2022-08-28,2181.79,Debit,Web,1008,Success
4864,62,2023-08-02,-2915.44,Credit,Web,1003,Success
4865,22,2024-10-19,4896.85,Debit,Web,1004,Success
4866,134,2021-07-01,4998.23,Debit,ATM,1014,Success
4867,179,2023-11-21,107.08,Debit,ATM,1010,Success
4868,56,2024-07-05,-4046.83,Credit,Mobile,1022,Success
4869,43,2021-09-17,-4538.15,Credit,Web,1005,Success
4870,92,2025-03-12,4723.28,Debit,Mobile,1001,Success
4871,99,2022-09-27,-4012.23,Credit,Mobile,1021,Success
4872,187,2020-05-11,-2278.56,Credit,ATM,1017,Failed
4873,57,2020-10-06,398.72,Debit,Web,1008,Success
4874,61,2022-03-05,837.05,Debit,ATM,1023,Success
4875,149,2024-04-16,-1304.16,Credit,Mobile,1000,Success
4876,44,2020-12-26,-1081.9,Credit,Web,1023,Success
4877,103,2022-07-06,-4047.13,Credit,Mobile,1014,Success
4878,110,2025-10-31,-3662.33,Credit,Web,1014,Success
4879,76,2020-04-22,-4571.77,Credit,ATM,1024,Success
4880,182,2021-04-16,2833.27,Debit,ATM,1005,Success
4881,146,2025-06-28,-368.97,Credit,ATM,1019,Success
4882,151,2025-02-14,4324.16,Debit,Web,1007,Success
4883,18,2020-06-23,2634.7,Debit,Mobile,1001,Success
4884,117,2022-01-11,992.42,Debit,Mobile,1001,Success
4885,67,2022-05-05,2510.92,Debit,Mobile,1013,Success
4886,164,2020-03-11,328.0,Debit,Web,1025,Success
4887,59,2020-07-21,-54.68,Credit,Mobile,1015,Success
4888,29,2025-06-28,-1823.36,Credit,Web,1024,Success
4889,65,2020-09-13,2039.2,Debit,Mobile,1024,Success
4890,76,2024-01-25,-435.1,Credit,Web,1003,Success
4891,92,2021-08-25,2466.22,Debit,Web,1011,Success
4892,191,2023-01-06,4728.57,Debit,ATM,1020,Success
4893,73,2021-02-19,-2052.9,Credit,Web,1018,Success
4894,53,2025-04-14,1296.41,Debit,Mobile,1011,Success
4895,185,2024-12-09,222.38,Debit,Mobile,1006,Success
4896,68,2023-01-06,3971.44,Debit,ATM,1024,Failed
4897,174,2022-12-23,4904.08,Debit,Mobile,1011,Success
4898,82,2024-07-13,-1649.86,Credit,ATM,1012,Success
4899,175,2021-04-21,-3292.37,Credit,Web,1018,Success
4900,37,2022-11-06,-3286.0,Credit,Web,1010,Success
4901,162,2021-03-02,3462.72,Debit,ATM,1015,Success
4902,9,2020-06-22,-180.38,Credit,ATM,1013,Success
4903,97,2025-11-16,4004.57,Debit,Mobile,1006,Success
4904,42,2025-04-07,2766.89,Debit,Web,1020,Success
4905,57,2020-06-05,-542.53,Credit,Mobile,1000,Success
4906,54,2025-01-25,125.3,Debit,Mobile,1017,Success
4907,142,2023-12-29,-624.65,Credit,Mobile,1020,Success
4908,5,2020-06-11,-2583.56,Credit,ATM,1001,Success
4909,138,2022-04-06,3966.41,Debit,Mobile,1005,Success
4910,21,2024-07-19,4677.5,Debit,Web,1010,Success
4911,81,2024-02-18,-4940.71,Credit,ATM,1025,Success
4912,32,2025-08-18,2660.66,Debit,Mobile,1004,Success
4913,74,2020-06-10,299.23,Debit,Web,1002,Success
4914,192,2020-07-15,4412.51,Debit,Mobile,1012,Success
4915,47,2022-09-29,-3323.95,Credit,ATM,1001,Success
4916,183,2022-01-27,-2098.83,Credit,Mobile,1021,Success
4917,53,2024-09-02,-3936.61,Credit,Mobile,1019,Success
4918,38,2025-04-13,2435.51,Debit,Web,1001,Success
4919,68,2021-08-02,1556.12,Debit,ATM,1018,Success
4920,66,2024-04-12,2447.16,Debit,ATM,1012,Success
4921,85,2020-08-28,3349.51,Debit,Web,1024,Success
4922,80,2020-06-18,-4809.79,Credit,Mobile,1001,Success
4923,14,2023-02-20,2545.01,Debit,ATM,1017,Success
4924,153,2025-03-21,-449.49,Credit,Web,1018,Success
4925,126,2021-06-20,-2463.42,Credit,Mobile,1026,Success
4926,133,2020-12-11,3237.64,Debit,Mobile,1015,Success
4927,67,2021-05-01,905.1,Debit,Mobile,1021,Success
4928,151,2024-04-23,864.72,Debit,Mobile,1002,Success
4929,106,2020-10-31,3743.98,Debit,ATM,1013,Failed
4930,4,2021-02-23,-2902.91,Credit,ATM,1020,Success
4931,104,2025-02-12,-609.96,Credit,Web,1016,Success
4932,177,2021-07-30,2252.06,Debit,Web,1020,Success
4933,93,2024-02-08,715.74,Debit,Web,1013,Success
4934,39,2024-10-03,-205.66,Credit,ATM,1021,Success
4935,190,2020-12-06,3248.63,Debit,Mobile,1008,Success
4936,99,2020-07-07,3367.66,Debit,Web,1017,Success
4937,113,2020-10-16,-890.32,Credit,Mobile,1004,Success
4938,99,2020-04-26,-3937.03,Credit,Web,1007,Failed
4939,94,2020-07-24,-536.28,Credit,ATM,1023,Success
4940,46,2020-11-23,-2344.94,Credit,Mobile,1015,Success
4941,54,2023-03-10,-4384.67,Credit,Mobile,1006,Success
4942,129,2020-06-04,-3034.13,Credit,Mobile,1022,Success
4943,153,2021-05-07,910.68,Debit,Mobile,1014,Success
4944,70,2025-10-16,1244.24,Debit,ATM,1007,Success
4945,60,2020-03-09,292.0,Debit,ATM,1014,Success
4946,10,2020-10-17,-1103.66,Credit,ATM,1023,Success
4947,180,2023-02-15,2229.21,Debit,ATM,1026,Success
4948,157,2024-05-19,-4073.21,Credit,ATM,1011,Success
4949,193,2020-03-17,-617.23,Credit,Mobile,1025,Success
4950,22,2025-06-30,4431.19,Debit,Mobile,1006,Success
4951,36,2025-02-10,-308.64,Credit,ATM,1026,Success
4952,152,2024-06-17,3385.78,Debit,Web,1003,Success
4953,150,2023-07-30,-1904.32,Credit,Mobile,1005,Success
4954,174,2023-12-28,4444.25,Debit,Mobile,1006,Success
4955,138,2021-07-28,-4457.14,Credit,Mobile,1023,Success
4956,104,2025-12-20,1640.32,Debit,Mobile,1022,Success
4957,110,2020-08-21,2849.29,Debit,ATM,1003,Failed
4958,78,2023-06-15,-1748.56,Credit,ATM,1001,Success
4959,116,2022-02-08,-3287.48,Credit,Mobile,1009,Success
4960,105,2024-10-09,-334.46,Credit,Mobile,1004,Success
4961,163,2023-09-20,4072.11,Debit,Web,1004,Success
4962,193,2021-12-03,-1626.21,Credit,ATM,1002,Success
4963,66,2020-12-20,2122.1,Debit,Mobile,1013,Success
4964,157,2024-09-30,-2370.71,Credit,Web,1013,Success
4965,16,2021-01-10,966.96,Debit,Web,1024,Success
4966,184,2023-05-18,-1687.34,Credit,Mobile,1013,Success
4967,60,2021-10-14,-339.49,Credit,Mobile,1005,Success
4968,35,2023-05-09,-1972.23,Credit,Mobile,1002,Success
4969,25,2022-02-17,-1645.93,Credit,Mobile,1003,Success
4970,186,2021-12-27,2023.55,Debit,ATM,1019,Success
4971,173,2025-11-18,-1948.82,Credit,Web,1002,Success
4972,45,2022-03-06,2925.84,Debit,Web,1014,Success
4973,127,2023-12-09,-3220.67,Credit,ATM,1001,Success
4974,46,2025-02-15,3052.27,Debit,ATM,1011,Success
4975,182,2024-06-13,-2589.99,Credit,Web,1015,Success
4976,98,2022-01-08,-3549.18,Credit,Mobile,1025,Success
4977,163,2023-10-19,1828.9,Debit,Mobile,1019,Success
4978,173,2021-06-25,2133.61,Debit,Mobile,1008,Success
4979,110,2024-09-18,220.93,Debit,Mobile,1026,Success
4980,16,2023-04-09,2351.0,Debit,Mobile,1016,Success
4981,141,2024-02-07,178.48,Debit,Mobile,1022,Success
4982,145,2021-04-14,2393.98,Debit,Web,1018,Success
4983,88,2024-01-26,-4560.91,Credit,Mobile,1016,Success
4984,142,2021-04-30,-1827.6,Credit,Mobile,1024,Success
4985,20,2021-04-20,-3013.93,Credit,Mobile,1006,Success
4986,159,2022-01-22,4483.65,Debit,Mobile,1005,Failed
4987,61,2025-04-25,-4848.72,Credit,Mobile,1017,Success
4988,135,2025-09-19,3597.74,Debit,Web,1014,Success
4989,111,2025-09-17,4273.53,Debit,Mobile,1015,Success
4990,80,2021-09-12,-847.21,Credit,Mobile,1006,Success
4991,169,2024-01-26,3998.47,Debit,Mobile,1009,Success
4992,38,2024-02-21,4127.44,Debit,ATM,1009,Success
4993,58,2024-02-16,-1463.71,Credit,Mobile,1023,Success
4994,75,2020-08-31,1135.32,Debit,Web,1010,Success
4995,125,2021-05-07,4239.17,Debit,Web,1012,Success
4996,107,2020-02-27,-1574.11,Credit,Mobile,1008,Success
4997,149,2023-08-03,-575.38,Credit,Mobile,1005,Success
4998,150,2023-06-25,1618.38,Debit,Mobile,1015,Success
4999,121,2025-10-12,2877.62,Debit,Web,1003,Success
5000,67,2022-07-28,-3376.8,Credit,Mobile,1010,Success
5001,164,2020-09-13,-2813.64,Credit,Mobile,1026,Success
5002,85,2025-10-22,2300.46,Debit,Mobile,1022,Success
5003,52,2025-12-04,1060.63,Debit,Mobile,1006,Success
5004,173,2021-09-23,2529.97,Debit,Web,1019,Success
5005,133,2023-11-26,2213.6,Debit,Mobile,1000,Success
5006,149,2025-02-12,-64.67,Credit,Mobile,1020,Success
5007,22,2021-11-04,4408.42,Debit,ATM,1014,Success
5008,64,2020-03-24,2377.43,Debit,Web,1018,Success
5009,83,2024-03-02,-1437.12,Credit,Mobile,1003,Success
5010,71,2025-12-22,4108.32,Debit,ATM,1021,Success
5011,22,2023-10-18,-2128.33,Credit,Mobile,1009,Success
5012,95,2021-08-22,1037.92,Debit,ATM,1021,Success
5013,139,2025-03-25,1242.12,Debit,ATM,1010,Success
5014,157,2024-04-09,3674.72,Debit,Mobile,1026,Success
5015,121,2021-02-23,-1360.18,Credit,Mobile,1007,Success
5016,96,2023-09-19,3992.67,Debit,ATM,1010,Success
5017,46,2021-08-17,-3288.61,Credit,ATM,1020,Success
5018,27,2024-10-10,2287.6,Debit,Web,1023,Success
5019,163,2023-04-15,4813.28,Debit,ATM,1020,Failed
5020,146,2021-10-08,-80.68,Credit,ATM,1022,Success
5021,64,2022-08-28,962.47,Debit,Mobile,1009,Success
5022,148,2025-04-19,2698.32,Debit,Mobile,1026,Success
5023,181,2025-06-24,1407.73,Debit,ATM,1026,Success
5024,29,2020-06-15,3133.35,Debit,ATM,1021,Success
5025,40,2020-10-23,-3053.33,Credit,Web,1006,Success
5026,153,2023-07-03,-683.58,Credit,Mobile,1004,Success
5027,159,2023-05-26,-1630.02,Credit,Mobile,1005,Failed
5028,1,2022-12-08,-1312.28,Credit,Mobile,1002,Success
5029,84,2022-06-20,4153.08,Debit,Mobile,1002,Success
5030,54,2021-08-29,829.03,Debit,Mobile,1017,Success
5031,185,2022-12-06,2997.18,Debit,Web,1014,Success
5032,96,2022-01-25,-3546.2,Credit,ATM,1023,Success
5033,184,2021-12-06,-2340.3,Credit,Mobile,1014,Success
5034,121,2021-04-12,856.62,Debit,Web,1001,Success
5035,161,2023-06-02,1371.99,Debit,ATM,1015,Success
5036,110,2025-08-03,-3621.56,Credit,Web,1017,Success
5037,161,2025-10-05,-3039.48,Credit,Mobile,1010,Success
5038,25,2025-10-12,2849.43,Debit,ATM,1017,Success
5039,193,2024-10-24,4591.57,Debit,Web,1005,Success
5040,49,2020-02-05,-783.3,Credit,Web,1024,Success
5041,119,2020-08-12,1796.28,Debit,Mobile,1022,Success
5042,33,2023-03-09,1766.4,Debit,Mobile,1021,Success
5043,165,2023-01-18,-2054.21,Credit,Mobile,1022,Success
5044,51,2024-05-08,3019.62,Debit,Mobile,1010,Success
5045,28,2023-09-29,4389.85,Debit,Web,1022,Success
5046,36,2022-02-01,2165.52,Debit,Web,1012,Success
5047,148,2025-10-21,2336.12,Debit,ATM,1007,Success
5048,69,2025-11-01,2554.16,Debit,Web,1010,Success
5049,11,2023-05-11,-3081.56,Credit,Mobile,1012,Success
5050,45,2025-02-23,-2983.41,Credit,Mobile,1019,Success
5051,140,2020-04-30,-4236.57,Credit,Mobile,1026,Success
5052,105,2020-10-22,4941.07,Debit,Web,1000,Success
5053,190,2024-01-10,-3086.07,Credit,ATM,1020,Success
5054,163,2020-07-20,897.8,Debit,Web,1011,Success
5055,122,2022-02-20,29.27,Debit,ATM,1011,Success
5056,191,2020-02-05,3646.33,Debit,Mobile,1011,Success
5057,113,2021-11-13,1424.26,Debit,ATM,1012,Success
5058,182,2021-03-16,1039.51,Debit,Mobile,1014,Success
5059,187,2021-07-27,4475.06,Debit,Web,1025,Success
5060,108,2024-12-12,-990.84,Credit,ATM,1013,Success
5061,86,2024-04-06,4661.5,Debit,Mobile,1016,Success
5062,152,2021-08-15,2187.32,Debit,ATM,1024,Success
5063,33,2022-06-24,483.82,Debit,Web,1023,Success
5064,19,2024-06-08,-1712.79,Credit,ATM,1019,Success
5065,98,2020-06-07,4631.89,Debit,Mobile,1015,Success
5066,186,2022-07-27,-3676.42,Credit,Mobile,1025,Success
5067,72,2024-09-27,2844.71,Debit,Web,1017,Success
5068,10,2022-11-14,-4274.11,Credit,Mobile,1007,Success
5069,105,2025-03-30,-66.48,Credit,Mobile,1024,Success
5070,38,2021-01-29,-2549.48,Credit,Mobile,1020,Success
5071,104,2023-07-07,4365.73,Debit,Mobile,1020,Success
5072,125,2022-02-14,3576.93,Debit,Web,1012,Success
5073,9,2020-08-27,3705.75,Debit,Web,1025,Failed
5074,169,2024-02-17,-1945.48,Credit,ATM,1001,Success
5075,145,2024-09-05,-979.26,Credit,ATM,1018,Success
5076,60,2024-12-26,-3090.83,Credit,Mobile,1006,Success
5077,187,2022-06-11,40.95,Debit,Mobile,1001,Success
5078,23,2022-09-13,-2427.9,Credit,Web,1000,Success
5079,122,2024-10-23,-2076.37,Credit,ATM,1008,Success
5080,146,2025-06-03,3954.18,Debit,Mobile,1022,Success
5081,35,2024-01-09,-155.67,Credit,Web,1010,Success
5082,98,2021-07-21,1596.76,Debit,Web,1000,Success
5083,26,2022-05-12,4906.67,Debit,Mobile,1022,Success
5084,25,2023-03-06,4474.69,Debit,Web,1025,Success
5085,132,2024-11-04,4290.72,Debit,Web,1004,Success
5086,65,2021-02-19,-3905.2,Credit,Web,1024,Success
5087,111,2020-12-15,-1379.12,Credit,Web,1002,Success
5088,79,2021-12-03,479.19,Debit,Web,1007,Success
5089,153,2021-09-07,-4012.31,Credit,Web,1011,Success
5090,154,2022-12-26,313.3,Debit,ATM,1000,Success
5091,23,2021-06-09,3715.96,Debit,Web,1006,Success
5092,126,2025-06-30,-3483.94,Credit,Mobile,1008,Success
5093,138,2024-05-17,200.79,Debit,Web,1011,Success
5094,148,2022-05-25,-4890.22,Credit,Mobile,1019,Success
5095,157,2024-01-27,1541.66,Debit,Mobile,1024,Success
5096,96,2020-11-05,4933.54,Debit,Mobile,1005,Success
5097,67,2023-03-03,-4958.79,Credit,Mobile,1011,Success
5098,124,2022-01-13,3453.6,Debit,ATM,1004,Success
5099,67,2023-08-26,1178.4,Debit,Mobile,1024,Success
5100,47,2021-06-22,1220.91,Debit,Web,1013,Success
5101,118,2024-05-31,3337.3,Debit,Web,1008,Success
5102,176,2024-06-15,923.07,Debit,Mobile,1018,Success
5103,26,2023-10-29,-3056.16,Credit,Mobile,1023,Success
5104,148,2025-07-30,-3856.4,Credit,Mobile,1020,Success
5105,34,2023-08-04,-94.45,Credit,Web,1011,Success
5106,28,2023-05-28,-3627.62,Credit,Mobile,1021,Success
5107,102,2020-10-18,-1387.04,Credit,Web,1022,Success
5108,2,2021-05-20,3532.12,Debit,Mobile,1000,Success
5109,117,2023-05-05,4725.12,Debit,Mobile,1015,Success
5110,142,2020-10-12,407.4,Debit,Web,1020,Success
5111,29,2024-04-22,4314.45,Debit,Web,1009,Success
5112,117,2021-12-15,2013.09,Debit,Mobile,1026,Success
5113,121,2025-04-25,1104.43,Debit,Mobile,1009,Success
5114,188,2022-08-05,-4555.28,Credit,Web,1008,Success
5115,186,2023-09-09,234.0,Debit,Web,1005,Success
5116,87,2024-11-03,4948.46,Debit,Web,1003,Success
5117,155,2021-10-01,3516.01,Debit,Web,1006,Failed
5118,162,2024-05-05,2174.22,Debit,Web,1025,Success
5119,181,2024-01-13,3462.82,Debit,Mobile,1024,Success
5120,11,2024-09-21,1775.2,Debit,Mobile,1023,Success
5121,18,2023-02-01,4255.74,Debit,Mobile,1012,Success
5122,74,2022-09-06,-964.29,Credit,Web,1006,Success
5123,95,2022-03-15,3723.5,Debit,Web,1000,Success
5124,6,2021-04-29,-4553.99,Credit,Mobile,1010,Success
5125,153,2024-09-19,4135.87,Debit,ATM,1001,Success
5126,40,2021-07-10,603.5,Debit,Web,1021,Success
